100188893	2740
90701	2740
56927	2740
57142	2740
51390	2740
29097	2740
154467	2740
23788	2740
51321	1519
1513	1514
1513	6678
9782	10284
9782	10049
9782	2353
9782	4609
9782	6280
9782	6625
9782	6626
9782	6631
9782	6129
9782	689
9782	811
9782	1936
9801	9782
5903	9782
10923	9782
103	9782
6428	9782
4791	9782
3192	9782
6418	9782
5970	9782
9322	7454
57109	23029
3882	2060
10949	9782
23212	9782
6294	9782
55234	9782
8502	9782
4676	9782
4215	9782
10813	9782
80155	9782
54938	9782
55699	9782
26509	9782
22827	9782
30968	9782
58155	9782
9374	9782
27341	9782
8428	9782
4436	6829
4436	8789
4436	1855
4436	1111
4436	9092
4436	5885
4436	8467
4436	11156
4436	10772
4436	261726
4436	11200
4436	2099
4436	7157
4436	2067
4436	309
4436	526
4436	7507
4436	4163
4436	5981
4436	2237
4436	6774
58517	4436
6767	4436
5395	4436
55014	4436
4149	4436
6229	4436
7155	4436
9295	4436
3550	4436
29935	4436
6430	4436
472	4436
22841	2060
1809	4436
10484	4436
6432	4436
23424	4436
23234	4436
2100	4436
51068	4436
81609	4436
49856	4436
11198	4436
8517	4436
2870	6623
2870	154
2870	6915
2870	2492
2870	2869
2870	6622
2870	2870
4291	2870
2021	2870
9221	2870
6620	2870
1642	2870
686	4642
338785	2060
4841	2060
25977	2060
319101	2060
2118	351
2118	3725
2118	3233
2033	2118
6879	2118
3886	2060
2060	3313
4598	2687
23560	23029
6745	1537
6745	3309
6745	6950
6745	528
6745	7385
55040	2060
6745	1650
6745	7428
22948	6745
6782	6745
10575	6745
10576	6745
6746	7385
83900	2060
1412	1415
3888	2060
6509	2687
5893	3320
5893	3304
5893	2068
5893	2071
5893	5430
5893	9588
5893	3308
2770	5893
7341	5893
10376	5893
375	5893
26994	2060
7846	5893
55738	5893
221	55236
221	9631
221	3305
221	5494
3658	221
386682	221
1762	221
1118	221
6880	221
63891	221
201292	221
11026	221
84669	221
8503	221
1831	221
23780	221
85291	221
2687	653269
90070	221
81027	221
56776	221
9529	221
4929	4725
4929	2230
4929	6421
4929	6257
7592	4929
8661	4929
10147	4929
10987	4929
25942	4929
51538	4929
55847	4929
9612	4929
4100	4194
4100	10016
4100	3105
4100	25824
4100	3105
622	4100
29966	4100
3065	4100
6404	4100
79724	23029
90678	4100
285753	4100
163126	4100
90933	4100
126272	4100
131118	4100
10367	4100
81603	4100
29888	4100
7750	4100
23741	4100
266740	7157
10155	266740
285753	266740
708	1029
100506742	4102
4103	7083
4103	351
55827	4103
84707	4103
80700	4103
51421	4103
84154	23029
4105	10190
4105	8780
4300	1938
10155	4105
340359	4105
4300	351
116841	4105
283385	4105
5800	7454
10142	4105
83937	4105
54438	4105
79101	23029
5311	4107
23281	4107
4109	8805
2060	9101
4543	2060
5445	4109
6944	4109
345651	4109
26009	4109
151903	4109
990	4109
4110	2908
4110	5925
4110	7170
4110	3215
4110	51082
4110	5933
4110	4846
4110	8644
4110	1030
4110	4110
6500	4110
1869	4110
6575	2687
23210	7454
170082	4110
9491	4110
54583	4110
3609	4110
6500	4300
4111	6776
3099	4111
6147	6124
545	1029
6191	6124
529	481
3594	3593
9188	23029
56342	23029
54606	23029
31	4300
55131	23029
4112	4194
493861	4112
163126	4112
54780	4112
55791	4300
5780	5780
50628	5780
23203	5780
2549	5780
113457	5780
6607	5780
8216	5780
7922	5780
114569	5780
836	2934
11218	5780
25980	5780
529	226
11171	5780
7535	7305
7535	25
7535	1956
7535	351
7535	921
7535	2534
7535	203068
7535	916
7535	7409
7535	5921
7535	867
7535	52
7535	5777
7535	3308
7535	7535
1398	7535
7846	7535
55824	7535
822	8544
822	8724
822	3312
822	4282
822	1072
822	7086
822	2109
132	822
6850	9146
51569	822
6850	6885
202559	822
6850	27040
8880	822
26528	822
6850	9402
51506	822
6850	1956
6850	6521
6850	2064
10486	653269
6850	351
59	10486
6850	6667
10487	10486
345651	10486
10787	10486
6850	367
1638	821
6850	951
51061	1638
6850	2212
91039	1638
6850	6714
55741	1638
55366	1638
6850	5315
91584	1638
10058	1638
6850	4690
6850	5335
6850	933
6850	971
6850	2065
6850	6198
6850	5777
6850	2207
6204	6850
5294	6850
5829	6850
9759	6850
2885	6850
6452	6850
2206	6850
3937	6850
7187	6850
2185	6850
5587	6850
6196	6850
10483	6850
7846	6850
3066	6850
23765	6850
120892	4300
9047	6850
55824	6850
6222	6124
6199	6850
29110	6850
5902	7514
5902	3417
5902	5358
5902	7077
5902	1104
5902	4163
5902	3106
5902	7428
4193	5902
23435	5902
9641	5902
202151	5902
64083	5902
51191	5902
23043	5902
7189	5902
6228	6124
51382	5902
7186	7293
10135	9246
10135	445
10135	3315
10135	5184
4597	10135
10397	10135
23039	10135
529	230
55153	23029
25836	4300
23411	4300
10513	4300
54623	4300
529	7525
1399	2060
6045	4300
10921	6124
4904	529
8826	2060
55003	23029
8295	4300
5547	5504
836	793
27153	23029
4736	6124
3802	3107
3802	3107
3802	3107
3106	3802
3803	3107
3107	3803
6730	23029
3804	351
3804	3105
3804	3107
3107	3804
3107	3804
3107	3804
3812	196074
3812	10206
3812	5362
3812	3106
3812	3105
3812	3712
3812	3105
8572	3812
93	3812
54972	3812
11000	3812
54867	3812
81545	3812
493856	3812
54879	3812
83989	3812
84126	3812
11146	3812
83892	3812
10827	3812
55325	3812
29967	3812
100132285	3107
100132285	100132285
79072	100132285
11000	100132285
9557	100132285
26173	100132285
25909	100132285
51121	23029
55763	100132285
54918	100132285
51752	100132285
3572	3717
3572	5008
3572	7409
3572	2065
3572	5295
3572	5777
3572	7297
3572	3572
6774	3572
6772	3572
3977	3572
5580	3572
54557	3572
9180	3572
29979	3572
2814	2811
4680	351
10225	22883
10225	3912
10225	5817
8878	10225
2195	10225
23420	10225
23352	10225
7837	10225
56888	10225
173	653269
173	2633
59	173
345651	173
10161	653519
10161	30000
10161	9675
10161	10550
10161	4718
10161	2064
10161	51463
10161	5789
10161	7297
9735	10161
57198	10161
622	10161
472	10161
10981	10161
79675	10161
84920	10161
57038	10161
65123	10161
10162	10161
221927	10161
121227	10161
79671	10161
23390	10161
9382	10161
64327	10161
11146	10161
10426	10161
81671	10161
55770	10161
54407	10161
5827	10161
51194	10161
1137	1141
7533	1137
5704	10213
5704	8780
5704	10294
5704	4642
5704	10592
5704	10598
5704	5925
5704	4869
5704	5689
5704	5684
5704	5685
5704	5696
200081	10403
5704	9361
200081	1665
5704	5985
5887	5704
200081	8601
5687	5704
4904	5704
200081	2521
10376	5704
7277	5704
2673	5704
200081	672
5928	5704
54859	5704
10131	5704
8500	5704
9641	5704
2318	5704
2801	200081
8500	200081
22930	5704
8452	200081
7159	200081
5711	5704
55596	5704
117246	5704
90411	5704
81577	200081
125115	200081
79036	5704
57678	5704
29766	5704
23787	5704
27152	5704
167691	200081
8458	5704
5564	5704
51377	5704
2626	6667
83878	200081
2626	6722
3398	2626
6231	6124
3399	2626
23512	2626
10521	200081
3066	2626
2145	2626
60529	2626
79842	2626
80173	200081
7080	25
80254	200081
7080	5914
7080	6714
7080	4690
1398	7080
22803	200081
5970	7080
10499	7080
8648	7080
28996	7080
55758	200081
10856	200081
10102	1472
10102	278
26100	200081
10102	1470
8517	200081
4528	10102
7534	10102
127002	10102
908	3840
908	476
26155	23029
908	7431
124220	10102
908	6950
92399	10102
908	7385
908	5927
80324	10102
908	3301
908	5701
8078	908
2194	908
7203	908
3419	908
10694	908
10575	908
5531	908
7140	7140
5516	908
7534	908
10576	908
2673	908
7139	351
4214	908
4606	908
5586	908
55466	908
4215	908
443	5232
29110	908
5522	908
11198	908
80230	443
4352	8651
4352	3717
4352	7066
974	27333
974	2137
974	109
974	3364
974	9917
974	26046
974	9016
974	2064
974	2260
974	293
974	8034
974	4763
974	5277
5297	974
6850	974
7249	974
4238	974
63827	4322
5427	974
7852	974
7277	974
57198	974
6721	974
5140	974
6894	974
93	974
9833	974
2131	974
23333	974
84083	974
81035	974
79694	974
253512	974
84899	974
51104	974
63897	974
114789	974
80789	974
79089	974
7846	974
79671	974
85450	974
10908	974
23001	974
57521	974
728294	974
64225	974
64924	974
9950	974
54795	974
9238	974
23678	974
57655	974
10426	974
80179	974
92105	974
80230	974
21	974
10367	974
79085	974
79053	974
55366	974
84197	974
23400	974
3070	974
25896	974
10678	974
9213	974
51439	974
9990	974
738	974
11253	974
29940	974
57498	974
57216	974
9583	974
9373	974
23637	974
10564	974
529	1327
4837	351
51031	4837
836	51053
3429	7020
7022	3429
5699	1406
5699	5693
4223	5699
9861	5699
10954	1506
91369	1506
3621	1506
3594	5889
836	8615
9619	9619
4734	9619
64137	9619
64240	9619
222068	5480
51271	5480
7417	10994
7417	27089
7417	11079
7417	8417
7417	8879
7417	10452
7417	351
7417	292
7417	2879
10134	7417
4702	7417
9114	7417
381	7417
1213	7417
10955	7417
100288711	7417
23673	7417
493856	7417
285676	7417
51663	7417
11331	7417
84061	7417
535	529
55847	7417
55967	7417
7419	7417
152485	529
2004	351
836	9397
7428	5352
7428	1654
7428	10906
7428	103910
7428	9987
7428	9371
7428	55922
7428	8653
7428	10236
10121	36
7428	10253
2531	36
7837	36
7428	10314
54915	36
7428	8985
7428	10196
7428	10294
7428	5495
7428	10491
7428	51366
7428	9217
6233	6124
7428	351
7428	6175
7428	3320
7428	3183
7428	6667
56246	4159
7428	6520
7428	6625
7428	6218
23468	7748
7428	3921
23468	10419
7428	3178
23468	10526
7428	142
23468	9422
7428	7316
7428	3303
23468	23036
7428	367
23468	25799
23468	4246
23468	58525
7428	3309
23468	86
23468	632
7428	6513
23468	2023
7428	1291
23468	203068
23468	146542
7428	7520
23468	7554
23468	6908
7428	6187
10128	7030
7428	960
7428	873
6125	23468
7428	6651
7428	2057
7428	4691
10923	23468
60	23468
6154	23468
5516	23468
5515	23468
10576	23468
4036	23468
7428	1933
3069	23468
7596	23468
1429	23468
6018	23468
2178	6772
7428	2896
9203	23468
7428	1287
5955	23468
10794	23468
7428	1936
23076	23468
7428	6136
23512	23468
7428	3301
5525	23468
5529	23468
6932	1499
5931	23468
7428	3187
374899	23468
7428	3308
92609	23468
374900	23468
605	23468
92285	23468
7428	682
55143	23468
7428	6727
7428	908
148266	23468
339500	23468
5584	7428
6232	7428
55183	23468
11224	7428
23468	7428
388569	23468
6125	7428
22850	23468
6144	7428
836	6696
6203	7428
6193	7428
11243	23468
7402	7428
162239	23468
832	7428
199704	23468
1964	7428
374928	23468
253639	23468
3658	7428
7846	23468
3998	7428
6830	23468
10972	7428
3094	7428
338645	23468
9045	7428
7770	23468
10694	7428
79649	23468
10575	7428
23269	23468
7321	7428
284406	23468
220988	7428
4670	7428
2043	7428
168455	23468
3188	7428
158399	23468
3066	23468
10312	529
84924	23468
10782	23468
90589	23468
3190	7428
10919	23468
10574	23468
6208	7428
6205	7428
65251	23468
6130	7428
65988	23468
55363	23468
84108	23468
85460	23468
7322	7428
64919	23468
84085	5824
6156	7428
79818	23468
4736	7428
79813	23468
6135	7428
55900	23468
1984	7428
5708	2702
7277	7428
10383	7428
26502	23468
10576	7428
2822	7428
4152	23468
84324	7428
51160	23468
10951	7428
23002	23468
26225	23468
3192	7428
8078	51042
8078	351
3398	7428
8078	5320
8078	7347
8078	7317
8078	523
5052	7428
5887	8078
5928	7428
331	8078
3609	7428
7726	8078
8270	8078
11335	7428
27338	8078
10155	7428
26091	8078
197131	8078
472	7428
10728	6124
92181	8078
79921	8078
80829	8078
8525	7428
81605	8078
54915	8078
113457	7428
85363	8078
1288	7428
57154	8078
56658	8078
29766	8078
79072	7428
9869	7428
7189	8078
11329	7428
51441	8078
10928	7428
221037	7428
5931	7428
27338	7428
1036	7428
345651	7428
91369	7428
112714	7428
55729	7428
348093	7428
51065	7428
10075	7428
138046	7428
120534	7428
79709	7428
130497	7428
56288	7428
92906	7428
10521	7428
22920	7428
6016	7428
11340	7428
23411	7428
112483	7428
9984	7428
84946	7428
112398	7428
3182	7428
83743	7428
56648	7428
112399	7428
2872	7428
56942	7428
10273	7428
64924	529
10625	7428
5599	8795
5599	10018
5599	9063
6232	728689
5599	4155
5599	3856
5599	4137
5599	3726
5599	6688
5599	7132
5599	355
5599	2005
836	596
836	6667
5599	207
5599	5605
5599	6774
5599	2475
5599	1031
836	100137049
836	7431
836	4233
1027	5599
836	5979
820	5599
2115	5599
27443	10128
836	999
9564	5599
387	5599
5879	5599
7534	5599
3297	5599
5604	5599
5076	5599
334	5599
2033	5599
7024	5599
9255	5599
7186	5599
4775	5599
8772	5599
4773	5599
642	5599
998	836
22796	5599
841	5599
5587	5599
7536	5599
4296	5599
4778	5599
605	5599
100289635	5599
55576	5599
843	5599
90427	5599
26003	5599
55802	5599
56852	5599
23162	5599
8202	5599
5601	10494
6132	6124
5601	9927
5601	7157
5601	653361
5601	994
5601	995
5601	207
6416	5601
1454	5601
6396	5601
998	5601
79174	3594
836	4719
4294	5601
598	5601
4775	5601
1846	5601
3661	5601
5587	5601
5585	5601
147409	5601
4884	3594
80125	5601
80824	5601
836	1938
56919	5601
7846	3594
11221	5601
6416	8789
6416	8837
6416	2317
6416	229
6416	351
6416	3725
6416	5594
6416	5371
6416	409
6416	6416
7408	6416
112970	6416
83737	6416
10221	6416
4217	6416
4288	6714
4288	5479
9690	5256
64210	5256
5255	6449
55697	5255
6564	196074
6564	7993
6564	9044
6564	2182
6564	10079
6564	9026
6564	720
6564	5864
6564	5865
6564	3716
6564	7026
6564	215
3418	6564
479	6564
7277	6564
381	6564
622	6564
6041	6564
4580	6564
10948	6564
6009	6564
23244	6564
345778	6564
84187	6564
55183	6564
114789	6564
29957	6564
23042	6564
139322	6564
79089	6564
57143	6564
112724	6564
90550	6564
64225	6564
347734	6564
80723	6564
121665	6564
94097	6564
56994	6564
81894	6564
91137	6564
132001	6564
116442	6564
131118	6564
89970	6564
115209	6564
201158	6564
81855	6564
81537	6564
65010	6564
80207	6564
5827	6564
11194	6564
9213	6564
51194	6564
9425	6564
5905	6829
5905	3843
5905	729857
5905	4691
5905	1937
5905	2794
5905	5905
836	2623
10923	5905
5901	5905
7341	5905
9343	5905
23352	5905
729540	5905
10623	5905
51643	5905
22913	5905
22992	5905
8313	5905
9330	5905
5965	2237
5965	4436
6374	3579
4839	10199
4839	10528
5599	836
4839	1736
4839	26156
4839	10412
4839	4494
4839	7150
4839	7153
4839	6187
4839	6129
4839	6124
6125	4839
6193	4839
6138	4839
6201	4839
6202	4839
6210	4839
6191	4839
6147	4839
9349	4839
6135	4839
6143	4839
6428	4839
6749	4839
4214	4839
23212	4839
117246	4839
836	207
50488	4839
10120	351
55299	4839
10445	4839
10813	4839
84365	4839
51202	4839
84154	4839
51602	4839
2827	347
2827	409
408	2827
2826	4690
6387	2826
7916	2826
6281	2826
2830	3312
56851	2830
3359	285242
3359	8733
3359	2137
3359	8459
3359	10882
3359	9725
3359	23555
3359	1209
3359	1956
3359	3111
3359	5045
3359	3107
3359	2812
3359	2697
3359	493
3359	1136
3359	10052
3359	3359
2823	3359
6558	3359
57198	3359
491	3359
6891	3359
4948	3359
7991	3359
8878	3359
10682	3359
6443	3359
57476	3359
167127	3359
54872	3359
91147	3359
55830	3359
80131	3359
160418	3359
200909	3359
55144	3359
7511	529
286148	3359
84447	3359
55819	3359
338761	3359
85450	3359
56262	3359
10347	3359
128486	3359
51092	3359
221496	3359
81831	3359
57555	3359
158747	3359
121665	3359
56928	3359
84230	3359
493869	3359
84720	3359
171586	3359
64327	3359
170572	3359
535	3359
55761	3359
25880	3359
29071	3359
55244	3359
26580	3359
54946	3359
78987	3359
24145	3359
21	3359
2030	3359
23780	3359
91289	3359
25864	3359
79053	3359
2530	3359
20	3359
55744	3359
56255	3359
79796	3359
7982	3359
26507	3359
55254	3359
25789	3359
29954	3359
29940	3359
2894	3359
51651	3359
25807	3359
29967	3359
10585	3359
546	5810
546	4683
546	7157
546	2547
546	7520
546	6117
5591	546
6749	546
10155	546
7486	546
1974	546
8243	546
9869	546
10111	546
10782	546
5883	546
27102	546
11198	546
1398	9743
1398	5293
1398	1654
1398	5287
1398	7514
1398	10095
1398	10618
1398	2137
1398	326
1398	8724
1398	8732
1398	10677
1398	58512
1398	3861
1398	3853
1398	3854
6932	613
1398	3848
1398	3315
1398	3856
1398	3643
1398	203068
1398	3326
1398	3880
1398	3868
1398	7316
1398	3303
1398	3309
1398	3312
1398	3850
1398	3858
1398	3852
1398	3310
1398	5566
1398	1655
1398	2321
1398	5770
1398	3866
1398	4969
1398	831
1398	6188
1398	5081
1398	10971
1398	2042
1398	2048
1398	4350
1398	7465
1398	3106
1398	471
1398	2810
1398	9103
1398	3305
1398	5269
1398	6697
1398	3857
6152	6124
1398	3849
1398	3313
1398	6223
1398	6776
1398	5290
1398	5291
131	131
1398	5599
6193	1398
3400	1398
356	1398
6000	1398
3980	1398
51663	529
871	1398
1785	1398
2049	1398
1434	1398
1009	1398
60	1398
4069	1398
7532	1398
5706	1398
9349	1398
6230	1398
163	1398
1915	1398
10383	1398
8678	1029
51350	1398
3872	1398
5781	1398
10120	908
1660	1398
1823	1398
55697	1398
10381	1398
7159	1398
7280	1398
6775	1398
10054	7454
9784	1398
6461	1398
285489	1398
23191	10120
192666	1398
10120	4001
338785	1398
146057	1398
54532	1398
7846	1398
55211	1398
374454	1398
319101	1398
1795	1398
196374	1398
8495	1398
57187	1398
126626	1398
79890	1398
836	1499
832	10120
64780	1398
10818	1398
84932	1398
5087	4212
5087	23309
29116	1398
5087	3233
5087	7347
5087	3235
8880	1398
3651	5087
1173	1398
116211	1398
9093	1398
836	208
84458	1398
55748	1398
23013	1398
3859	1398
5089	5087
5316	5089
836	4292
80831	1398
85358	1398
5090	123722
5090	7170
7185	5090
23204	5090
9326	5090
81875	1398
114569	5090
54765	5090
836	6772
51438	5090
10567	5090
54187	1398
23163	1398
23640	1398
51517	1398
10575	10120
23603	1398
23624	1398
22974	1398
9757	1398
56142	1398
9846	1398
23521	26986
27252	1398
29763	10120
23521	6134
9752	1398
23521	6136
56140	1398
56143	1398
23521	6124
6232	23521
6157	23521
6125	23521
3692	23521
6138	23521
6168	23521
1399	8471
6222	23521
6130	23521
6191	23521
10574	10120
6231	23521
22992	10120
4736	23521
1399	9026
6135	23521
57410	10120
6128	23521
8761	23521
1399	1956
1399	5894
1399	338
1399	3643
1399	3055
1399	51082
5601	836
1399	2209
1399	2321
81929	10120
10693	10120
660	836
1399	5594
1399	6464
1399	7297
1399	5599
6654	1399
10957	1399
1793	1399
10006	1399
8425	1399
29760	1399
63916	1399
9846	1399
11183	1399
1029	51691
1460	4528
7917	29062
7917	125950
7917	11060
7917	10906
641	836
7917	813
396	836
7917	9391
1029	7345
7917	51366
7917	9131
7917	6184
7917	5757
7917	5987
840	836
7917	6737
7917	6863
7917	831
7917	2742
7917	1892
7917	4681
7917	1029
4543	7917
5968	7917
23154	5547
6932	26039
29927	7917
6844	7917
7112	5925
5127	7917
8514	7917
6949	7917
642	7917
8848	7917
6675	7917
6607	7917
5708	10052
79654	7917
3336	836
130507	7917
10075	7917
11064	7917
25939	529
9978	836
23304	7917
125950	7917
51548	7917
7531	836
140690	7917
84868	7917
8438	7917
8975	7917
81559	7917
6048	7917
3977	5777
28988	836
11078	7917
5591	836
4925	836
57820	7917
51132	7917
55120	7917
29767	529
23408	7917
5062	836
51726	7917
10273	7917
7094	7917
27246	7917
4216	7917
942	940
4905	8773
4905	10640
4905	8417
4905	10228
4905	9525
4905	2242
4905	5911
4905	2241
4905	6772
4905	2891
3977	1271
5395	4905
8775	4905
6616	4905
9114	4905
5795	4905
5800	4905
23673	4905
8774	4905
65005	4905
10490	4905
9482	4905
4170	836
6789	836
6232	728378
10449	5230
55054	836
6093	836
51451	836
1029	10572
1029	3551
23395	10449
841	836
9656	836
8678	836
6709	836
10449	351
56850	836
5585	836
1027	3840
1027	3717
1027	7525
1027	3312
1027	5292
1027	7317
51015	5547
1027	894
84971	836
1027	4176
10980	836
7112	11143
23493	836
5602	1027
10204	1027
7532	1027
5901	1027
8900	1027
10449	10452
26275	1632
8851	1027
6195	1027
1642	1027
1029	103910
7248	1027
8850	1027
25898	1027
10422	1027
1632	351
10449	30851
4851	322
23071	836
4851	3839
4851	28514
57215	836
4851	2189
8505	836
64689	836
6045	836
10449	285590
4851	51622
4851	6615
4851	351
4851	3916
4851	5868
57448	836
4851	7528
4851	1499
8428	5547
4851	5290
8945	836
4851	4851
8650	4851
2932	4851
7879	4851
7112	7343
11224	7112
5516	4851
221960	4851
51622	4851
7112	7283
2176	4851
23291	836
2033	4851
1272	4851
7112	2040
7112	7703
9221	7112
8028	7112
5300	4851
864	4851
3980	7112
7874	7112
84823	7112
814	4851
3339	7112
9114	7112
8328	4851
55023	7112
79960	7112
835	8996
835	896
6830	7112
84441	4851
835	1410
166929	7112
7417	10449
51203	7112
26993	7112
10449	7416
7112	1105
7158	10449
10449	2023
2188	4851
55662	4851
51176	4851
10128	11156
10128	3312
3714	4851
7112	23774
7112	4690
29924	4851
7112	5925
54814	1031
11340	7112
7112	7703
7112	2040
546	7112
2885	7112
684	7112
84823	7112
8717	1029
10128	4609
11331	7112
6238	7112
8479	7112
7073	10449
6844	10449
4528	10449
26993	7112
10128	1977
1029	10289
5226	10449
5042	6772
55845	1029
8900	10128
11224	10289
6230	6232
8870	7917
400	3106
8743	8870
400	8780
5527	8870
55290	400
5879	10124
5606	9043
5606	351
5606	5595
5606	5606
79571	400
9344	5606
23162	5606
9479	5606
79184	1875
79184	571
79184	2175
79184	9043
373156	400
23612	400
79184	7917
79184	79184
675	79184
7321	79184
6232	7132
1875	79184
51574	79184
10075	79184
9844	10124
79839	10124
6157	3178
6157	3181
6157	6136
6138	6157
6168	6157
6222	6157
6191	6157
6231	6157
4736	6157
9255	6157
7965	6157
51065	6157
6477	6157
57805	6157
9020	6157
6125	7161
6125	10412
6125	6176
6125	6218
6125	6188
6125	6137
6125	5371
6125	6136
6125	6232
6125	6157
6125	6125
6193	6125
9045	6125
6189	6125
6138	6125
6155	6125
9114	6125
6217	6125
6228	6125
6222	6125
6130	6125
6191	6125
6230	6125
4736	6125
7534	6125
1460	6125
1915	6125
10376	6125
6128	6125
8761	6125
11137	6125
23212	6125
23223	6125
4292	6187
114990	6125
7846	6125
51065	6125
117246	6125
54464	6125
6123	6125
9020	6125
57062	6125
6747	6125
6144	6176
6144	6175
6144	2063
6144	6187
6144	6129
6144	6139
6144	6188
6144	6134
6144	1936
6144	6136
6144	1499
6144	6223
6144	23521
6144	6232
6144	6157
6144	6125
6203	6144
6193	6144
6159	6144
6189	6144
6154	6144
6155	6144
6168	6144
6228	6144
6222	6144
6191	6144
6194	6144
6209	6144
6231	6144
6156	6144
4736	6144
6135	6144
6132	6144
6233	6144
6152	6144
6128	6144
9255	6144
10728	6144
51065	6144
6123	6144
51121	6144
6158	8634
6158	6386
6158	23378
6158	9051
6158	6940
6158	1736
6158	5195
6158	6176
6158	6181
6158	6175
6158	100507290
6158	5789
6158	6124
6158	6223
6158	6122
6158	23029
6158	6125
9045	6158
5427	6158
6189	6158
6155	6158
6202	6158
6130	6158
6156	6158
6161	6158
6169	6158
7277	6158
6143	6158
6142	6158
6128	6158
6141	6158
708	6158
5426	6158
25900	6158
7216	6158
10381	6158
5796	6158
84656	6158
341640	6158
8476	6158
79633	6158
79682	6158
117246	6158
84186	6158
55299	6158
120114	6158
9778	6158
29058	6158
80311	6158
7738	6158
84146	6158
57683	6158
1952	6158
56342	6158
55131	6158
57568	6158
9903	6158
11215	6158
51121	6158
25873	6158
6203	4113
6203	58525
6203	351
6203	203068
6203	3304
6203	3921
6203	3858
6203	7572
6203	6129
6203	2316
6203	6137
6203	790
6203	6136
6203	7072
6203	23521
6203	2475
6203	6232
9045	6203
6224	6203
6138	6203
6168	6203
6228	6203
6191	6203
6231	6203
4736	6203
6169	6203
5723	6203
55615	6203
1213	6203
4214	6203
10921	6203
8848	6203
1642	6203
55720	6203
23367	6203
253260	6203
7846	6203
10919	6203
9020	6203
79109	6203
11100	6203
64223	6203
170506	6203
192670	6203
56902	6203
54606	6203
9425	6203
51635	6203
5564	6203
6193	728689
6193	1047
6193	3921
6193	6627
6193	526
6193	821
6193	6136
6193	6223
6193	23521
6193	4292
6193	4436
6576	6193
6155	6193
6168	6193
6217	6193
6222	6193
6130	6193
6147	6193
6230	6193
6231	6193
4736	6193
6135	6193
6132	6193
6169	6193
1915	6193
55173	6193
6152	6193
4791	6193
5971	6193
11103	6193
9918	6193
23367	6193
134430	6193
84340	6193
79590	6193
9020	6193
55226	6193
56902	6193
29093	6193
29110	6193
65003	6193
10767	6193
8517	6193
6204	10289
51663	10449
6204	6176
6204	3921
6204	6129
6204	6188
6204	6137
6204	6136
6204	6124
6204	7428
6204	23521
6204	1630
9045	6204
3646	6204
6224	6204
6138	6204
6155	6204
6168	6204
6201	6204
6217	6204
6228	6204
6222	6204
6130	6204
6231	6204
4736	6204
6132	6204
6169	6204
4791	6204
5971	6204
8661	6204
23367	6204
54984	6204
9020	6204
55051	6204
56993	6204
27335	6204
54499	6204
8517	6204
4131	7157
4131	87
4131	8125
4292	6712
4292	4728
4292	5286
