8704,8703
8704,2683
8704,11320
8704,4248
8704,7841
8704,23193
8704,440138
8704,79868
8704,11282
8704,85365
1798,8813
1798,54344
1798,8818
1798,199857
1798,84620
1798,79087
1798,22845
1798,29880
1798,146664
1798,57171
152586,146664
152586,4248
152586,7841
152586,29880
152586,11320
152586,11282
152586,10195
152586,8813
152586,440138
152586,4124
11282,6480
11282,146664
11282,4248
11282,85365
11282,11320
11282,10195
11282,23193
11282,4124
4121,11253
4121,10905
4121,7841
4121,57134
4121,152586
4121,84920
4121,4245
4121,440138
4121,2530
4121,8703
4122,79087
4122,4124
4122,29880
4122,4247
4122,4248
4122,144245
4122,6480
4122,10195
4122,11320
4122,8813
4124,4247
4124,11320
4124,199857
4124,4248
4124,4245
4124,2530
4124,10195
4124,7841
6184,1650
6184,6185
6184,3703
6184,84920
6184,1603
6184,144245
6184,22845
6184,7991
6184,8818
6184,201595
6185,8703
6185,144245
6185,57134
6185,1650
6185,1603
6185,79053
6185,3703
6185,84920
6185,7841
57134,8703
57134,10905
57134,7841
57134,56052
57134,11253
57134,2683
57134,79053
57134,25834
7991,440138
7991,84920
7991,8813
7991,3703
7991,1603
7991,146664
7991,201595
7991,4245
7991,4121
11320,4248
11320,4247
11320,2530
11320,54344
11320,6480
11320,85365
22845,8818
22845,144245
22845,1650
22845,201595
22845,1603
22845,199857
22845,23193
22845,3703
22845,54344
1603,3703
1603,4245
1603,1650
1603,2530
1603,144245
1603,8818
54344,29880
54344,199857
54344,8818
54344,4248
54344,57171
54344,2683
54344,152586
54344,144245
440138,146664
440138,23193
440138,10195
440138,8813
440138,6480
440138,4245
440138,2683
6480,146664
6480,199857
6480,8813
6480,152586
6480,54344
6480,4247
6480,4124
57171,199857
57171,1650
57171,25834
57171,2683
57171,7841
57171,79087
57171,29880
57171,57134
57171,10195
8813,146664
8813,8818
8813,79087
8813,29880
8813,54344
8818,199857
8818,1650
8818,201595
8818,29880
8818,23193
8818,4124
1650,3703
1650,201595
1650,199857
1650,144245
85365,79868
85365,10195
85365,56052
85365,25834
85365,23193
85365,2683
85365,4247
144245,84920
144245,29880
144245,3703
144245,4245
144245,8703
3703,4245
3703,201595
3703,2530
3703,84920
2683,56052
2683,10195
2683,8703
2683,84620
2683,10905
2683,79868
201595,79053
201595,57171
201595,1603
201595,84920
84620,10195
84620,146664
84620,29880
84620,8813
84620,23193
84620,440138
84620,54344
84620,56052
4245,2530
4245,7841
4245,152586
4245,4248
4247,4248
4247,2530
4247,199857
4247,4245
4247,11282
4248,2530
4248,29880
23193,10195
23193,25834
23193,2683
23193,56052
4249,29929
4249,29880
4249,10905
4249,25834
4249,79087
4249,11253
4249,57171
4249,11282
4249,84920
4249,152586
10905,84920
10905,7841
10905,56052
10905,11253
10905,29880
10905,152586
7841,8703
7841,29880
7841,56052
7841,11253
199857,79087
199857,29880
79796,29929
79796,79868
79796,79053
79796,25834
79796,57171
79796,2683
79796,57134
79796,85365
79796,8703
79796,10195
84920,7841
84920,8818
84920,4245
29880,79087
79053,25834
79053,29929
79053,8703
79053,57171
79053,22845
79053,6184
10195,56052
2530,152586
2530,7841
2530,29880
146664,4248
146664,54344
29929,25834
29929,79868
29929,57171
29929,4122
29929,79087
29929,57134
29929,201595
25834,79868
25834,2683
25834,8704
79087,6480
79087,4124
79087,8818
56052,8703
56052,54344
56052,152586
11253,152586
11253,23193
11253,84920
11253,11320
11253,146664
79868,8703
79868,57134
79868,56052
79868,79053
