125061,55753
125061,4967
125061,11185
125061,8942
125061,883
125061,316
125061,1545
125061,1644
125061,3030
125061,121278
1543,56267
1543,217
1543,1544
1543,438
1543,223
1543,4129
1543,501
1543,259307
1543,4128
1543,2639
1544,438
1544,1545
1544,224
1544,4128
1544,55753
1544,1962
1544,4129
1544,56267
1544,2639
1545,8942
1545,55753
1545,4967
1545,11185
1545,847
1545,883
1545,6999
1545,169355
169355,39
169355,6999
169355,219
169355,56267
169355,438
169355,3033
169355,8942
169355,259307
169355,847
15,8564
15,316
15,501
15,121278
15,3620
15,51166
15,4129
15,4967
15,883
15,7166
26,1892
26,4128
26,217
26,8942
26,219
26,56267
26,51166
26,1962
26,38
26,224
4128,1962
4128,51166
4128,3620
4128,56267
4128,224
4128,3030
4128,217
4128,1892
4129,8564
4129,501
4129,223
4129,883
4129,2639
4129,847
4129,39
4129,130013
3620,259307
3620,51166
3620,316
3620,6999
3620,23498
3620,3030
3620,4967
3620,7166
38,1892
38,121278
38,223
38,1644
38,3033
38,1962
38,3030
38,8564
38,883
38,4967
39,56267
39,2639
39,6999
39,438
39,1962
39,3033
39,1543
39,3030
1962,3030
1962,51166
1962,1892
1962,56267
1962,438
1962,224
11185,1644
11185,883
11185,4967
11185,121278
11185,8942
11185,7166
11185,55753
11185,847
438,2639
438,224
438,56267
438,219
438,3030
438,259307
316,4967
316,883
316,121278
316,6999
316,8942
316,1644
316,7166
121278,883
121278,501
121278,1644
121278,7166
121278,4967
55753,8942
55753,4967
55753,7166
55753,224
55753,1962
55753,847
55753,316
23498,130013
23498,7166
23498,8942
23498,259307
23498,56267
23498,501
23498,55753
23498,224
23498,4128
56267,217
56267,847
2639,3033
2639,224
2639,847
2639,56267
2639,1892
847,224
847,8564
847,121278
847,130013
847,501
3030,259307
3030,1892
3030,219
3030,51166
3030,1644
6999,219
6999,259307
6999,883
6999,51166
6999,3030
6999,125061
3033,1892
3033,1644
3033,8942
3033,223
3033,847
3033,26
217,501
217,1892
217,224
217,51166
217,1962
217,223
219,259307
219,51166
219,1892
219,224
219,4128
130013,8564
130013,224
130013,501
130013,438
130013,259307
130013,15
130013,56267
51166,224
51166,259307
223,8564
223,2639
223,501
223,7166
223,883
1892,51166
4967,883
4967,8942
4967,1644
259307,4128
259307,1962
1644,8942
1644,883
883,501
8564,501
8564,7166
8564,51166
8564,316
501,7166
501,4128
501,51166
7166,4128
