4627,56924
4627,10627
4627,55740
4627,369
4627,3684
4627,8503
4627,29895
4627,6655
4627,4659
4627,4478
4628,79837
4628,1131
4628,5156
4628,8515
4628,55970
4628,624
4628,1132
4628,5962
4628,10672
4628,10152
4633,4342
4633,3071
4633,5605
4633,4478
4633,8503
4633,26999
4633,6655
4633,5217
4633,9459
4633,54776
4636,29895
4636,5305
4636,10627
4636,1956
4636,5062
4636,4660
4636,2149
4636,55845
4636,221178
4636,71
4638,6237
4638,10672
4638,3691
4638,1730
4638,929
4638,54434
4638,10552
4638,5829
4638,3985
4638,5894
10787,3674
10787,7409
10787,55970
10787,55740
10787,5595
10787,5894
10787,10672
10787,9459
10787,79837
10787,8395
5156,81873
5156,1131
5156,5291
5156,85477
5156,85464
5156,1132
5156,10152
5156,10451
5156,10458
55845,5062
55845,6093
55845,3688
55845,5305
55845,10627
55845,4659
55845,29895
55845,3684
55845,23191
10788,387
10788,5605
10788,85366
10788,375189
10788,10458
10788,26999
10788,324
10788,7114
10788,3673
10788,5595
5159,7430
5159,22808
5159,2264
5159,8396
5159,8394
5159,81
5159,5747
5159,929
5159,8395
5159,4660
1072,2263
1072,623
1072,60
1072,3678
1072,998
1072,3680
1072,2245
1072,22801
1072,10163
1072,85464
1073,2909
1073,22800
1073,2934
1073,3645
1073,3691
1073,57144
1073,85464
1073,79837
1073,93408
1073,673
4659,324
4659,29895
4659,10627
4659,6237
4659,1128
4659,369
4659,5296
4659,10297
4660,5305
4660,1956
4660,50649
4660,22808
4660,3672
4660,3689
4660,2264
4660,1128
4660,3693
10297,3688
10297,1132
10297,71
10297,7410
10297,9475
10297,10094
10297,3655
10297,4478
10297,5605
10298,5291
10298,58498
10298,9564
10298,8395
10298,87
10298,1133
10298,8396
10298,3845
10298,5747
10298,7414
6714,5879
6714,5501
6714,23191
6714,23365
6714,3682
6714,3685
6714,5881
6714,54961
6714,10109
6714,2261
60,2245
60,22801
60,3694
60,5595
60,10787
60,1132
60,6714
60,3984
60,10672
3645,3691
3645,5962
3645,22800
3645,5295
3645,93408
3645,2934
3645,10398
3645,8976
3645,2909
2149,1956
2149,221178
2149,50649
2149,3685
2149,2768
2149,6093
2149,103910
2149,10109
2149,5499
2149,23365
3655,345456
3655,3679
3655,3845
3655,1132
3655,81873
3655,10152
3655,9138
3655,3688
3655,200576
71,4478
71,324
71,3688
71,2261
71,9475
71,5499
71,5062
71,387
81,3676
81,8395
81,7414
81,89846
81,58498
81,2264
81,7430
81,79837
81,1398
87,8396
87,1399
87,6548
87,3693
87,5594
87,10672
87,5747
87,7114
87,8936
3672,6655
3672,3693
3672,3071
3672,4478
3672,3687
3672,2264
3672,3689
3672,23191
3672,55845
3673,4893
3673,3694
3673,8826
3673,3688
3673,7114
3673,4478
3673,5605
3673,85477
3673,340156
3673,85366
3674,9459
3674,673
3674,55970
3674,1133
3674,23396
3674,26999
3674,5894
3674,624
3674,2261
3675,8394
3675,5296
3675,57144
3675,3689
3675,1399
3675,929
3675,103910
3675,1730
3675,5063
3675,7430
56924,10627
56924,28964
56924,23396
56924,4342
56924,55970
56924,4478
56924,91807
56924,128239
56924,55845
3676,1730
3676,8515
3676,79784
3676,3696
3676,93408
3676,5063
3676,3682
3676,5829
3676,58498
3678,26999
3678,54776
3678,340156
3678,8503
3678,5291
3678,9138
3678,4342
3678,3683
3678,3655
3679,5880
3679,10094
3679,5500
3679,10152
3679,8515
3679,623
3679,22808
3679,3845
3679,81873
3680,2245
3680,22801
3680,623
3680,7074
3680,3684
3680,10095
3680,8874
3680,5747
3680,7409
3681,5063
3681,10458
3681,3845
3681,1133
3681,10451
3681,2261
3681,57144
3681,106821730
3681,1132
3681,5291
106821730,3695
106821730,8394
106821730,5291
106821730,1133
106821730,10163
106821730,8516
106821730,200576
106821730,3687
106821730,22808
106821730,1399
3682,5063
3682,2264
3682,28964
3682,5879
3682,79784
3682,5501
3682,10451
3682,5881
3682,54961
3683,91807
3683,5747
3683,6548
3683,9138
3683,4342
3683,23396
3683,8396
3683,3688
3683,54776
3684,5894
3684,3985
3684,54961
3684,5604
3684,5501
3684,3691
3684,9475
3684,5879
3684,7074
3685,10109
3685,103910
3685,28964
3685,1956
3685,23365
3685,5216
3685,7454
3685,23191
3687,28964
3687,3695
3687,10163
3687,5216
3687,22801
3687,10451
3687,79784
3687,6714
1128,5305
1128,5499
1128,50649
1128,1956
1128,5879
1128,5063
1128,29895
1128,6654
1129,1399
1129,5293
1129,79784
1129,10152
1129,87
1129,10458
1129,10672
1129,5156
1129,9138
1129,6548
3688,4478
3688,8503
3688,54776
3688,5217
3688,340156
1131,79837
1131,10458
1131,85477
1131,55740
1131,5500
1131,1729
1131,85464
1131,5291
1132,55740
1132,3845
1132,85477
1132,3688
1132,340156
1133,8394
1133,5747
1133,673
1133,10093
1133,2264
1133,8395
3689,103910
3689,89846
3689,5879
3689,28964
3689,5881
3689,3685
3689,2768
3689,29895
623,3845
623,5500
623,22801
623,7074
623,10094
623,10093
623,5880
624,8395
624,55970
624,3845
624,369
624,79837
624,58498
624,9459
624,5295
3690,3694
3690,7114
3690,85366
3690,375189
3690,2261
3690,5594
3690,673
3690,60
3690,2245
3690,9459
3691,93408
3691,22800
3691,929
3691,54434
3691,2260
3691,6237
5747,8396
5747,7430
5747,8395
5747,2264
5747,58498
3693,2261
3693,6654
3693,89846
3693,54961
3693,1398
3693,3685
3693,7114
3694,3695
3694,375189
3694,9459
3694,5595
3694,6655
3694,5605
3694,7114
3695,7410
3695,2768
3695,5217
3695,10163
3695,3675
3695,10552
3695,79784
3696,998
3696,8516
3696,57144
3696,8515
3696,200576
3696,2934
3696,5500
3696,79837
3696,8874
8826,10398
8826,340156
8826,5499
8826,2909
8826,3645
8826,4342
8826,200576
8826,3265
8826,85477
58498,23396
58498,8395
58498,5058
58498,55970
58498,8874
58498,10095
